Wavelenght,C 1.1,DH1R,DH2.1T,DH3.1,H1Bl Hair,H1c- hair,H2.1T Hair,N1TT_good,N2.2ML_28,N3.1TT,N3.1TT_Good,R1_22,R1Sc_24,R2_good,R3.1TStraw,R4.1_23,R5_17,R6_18,R7_20,SP2.1E,SP13.1C,SP13.2B,SP-bev,SS 1.1,UN1
2631.634653,95.838098,98.074666,95.539103,98.937316,96.488273,98.046475,98.403343,96.230364,97.058691,100.248819,97.300602,98.627458,96.175044,96.076951,97.610126,96.279109,97.43083,12.329816,93.779166,95.263297,97.378886,94.337197,98.904449,97.005348,96.379263
2631.875712,95.832316,98.072046,95.537574,98.935152,96.486947,98.045983,98.402691,96.230274,97.056118,100.248176,97.298341,98.626621,96.17399,96.072304,97.60851,96.277181,97.429849,12.329284,93.774213,95.262129,97.374662,94.335405,98.9032,97.003323,96.378483
2632.11677,95.826731,98.069594,95.536183,98.932989,96.485864,98.045433,98.402305,96.230548,97.053622,100.247621,97.296233,98.62603,96.17272,96.067943,97.606889,96.275349,97.429009,12.32873,93.769271,95.261217,97.370799,94.333543,98.901683,97.001328,96.377514
2632.357829,95.821383,98.067353,95.534924,98.930871,96.485028,98.044841,98.402201,96.231215,97.051232,100.247167,97.294305,98.625678,96.171257,96.063896,97.605267,96.273651,97.428323,12.328143,93.764372,95.260579,97.367291,94.331617,98.899906,96.999368,96.376367
2632.598887,95.816313,98.065358,95.533788,98.928842,96.484438,98.044226,98.402386,96.232296,97.048973,100.246824,97.292582,98.625548,96.16963,96.060189,97.603647,96.272126,97.427799,12.327513,93.759545,95.260228,97.364129,94.329637,98.897875,96.997441,96.37506
2632.839945,95.811558,98.063635,95.53276,98.926942,96.484086,98.043608,98.402861,96.233807,97.046866,100.246599,97.291077,98.625622,96.167868,96.056839,97.60203,96.270806,97.427437,12.326826,93.75482,95.260173,97.361295,94.327612,98.895596,96.995548,96.37361
2633.081004,95.807155,98.062202,95.531822,98.925209,96.483956,98.043006,98.40362,96.235754,97.044925,100.246496,97.289797,98.625879,96.166002,96.05386,97.600414,96.269721,97.427232,12.326071,93.750225,95.260417,97.358769,94.325552,98.893079,96.993688,96.37204
2633.322062,95.803135,98.061068,95.530954,98.923674,96.484031,98.042437,98.404648,96.238134,97.04316,100.246515,97.288741,98.626291,96.164065,96.051259,97.598796,96.268897,97.427173,12.325236,93.745785,95.260958,97.356524,94.323471,98.890331,96.99186,96.370374
2633.563121,95.799527,98.060232,95.530133,98.922363,96.484287,98.041918,98.405924,96.240937,97.041578,100.246655,97.287903,98.626833,96.162089,96.049038,97.597172,96.268355,97.427243,12.324312,93.741521,95.261791,97.354535,94.321383,98.887363,96.990065,96.368635
2633.804179,95.796353,98.059686,95.529338,98.921297,96.484697,98.041461,98.407418,96.244146,97.040178,100.24691,97.287267,98.627476,96.160106,96.047196,97.595537,96.268109,97.42742,12.323296,93.737452,95.262905,97.352773,94.319304,98.884186,96.988302,96.366848
2634.045237,95.793632,98.059415,95.528546,98.92049,96.485234,98.041079,98.409095,96.247734,97.038959,100.247272,97.286816,98.62819,96.158149,96.045727,97.593886,96.26817,97.427676,12.322186,93.733591,95.264286,97.35121,94.317251,98.880817,96.986573,96.365041
2634.286296,95.791375,98.059393,95.527738,98.919951,96.485869,98.040776,98.410913,96.251669,97.037913,100.24773,97.286526,98.628947,96.156247,96.044623,97.592215,96.268545,97.427983,12.320987,93.72995,95.265914,97.349821,94.315243,98.877273,96.984883,96.363236
2634.527354,95.789588,98.059591,95.526894,98.919679,96.48657,98.040558,98.412822,96.255917,97.037028,100.248272,97.286371,98.629719,96.154427,96.043875,97.590519,96.269232,97.428307,12.31971,93.726533,95.26777,97.348582,94.313299,98.873575,96.983234,96.361458
2634.768413,95.78827,98.059971,95.525997,98.919669,96.487311,98.040421,98.414773,96.260437,97.036292,100.248883,97.286324,98.630479,96.152714,96.043469,97.588796,96.270227,97.428614,12.318368,93.72334,95.26983,97.347474,94.311439,98.869747,96.981634,96.359729
2635.009471,95.787413,98.060491,95.525031,98.919912,96.488063,98.040363,98.416711,96.265187,97.035689,100.249549,97.286356,98.631204,96.151128,96.043391,97.587044,96.27152,97.428871,12.316982,93.720368,95.272067,97.346483,94.309684,98.865815,96.980088,96.35807
2635.25053,95.787001,98.061103,95.523983,98.920388,96.4888,98.040373,98.418579,96.270126,97.035199,100.250253,97.286439,98.631869,96.149685,96.043628,97.585262,96.273096,97.429043,12.315574,93.717605,95.274455,97.345596,94.308052,98.861811,96.978605,96.356499
2635.491588,95.787011,98.061757,95.522841,98.921075,96.489499,98.040442,98.420323,96.275214,97.034803,100.250979,97.286547,98.632456,96.148395,96.044163,97.58345,96.274937,97.429099,12.314171,93.715039,95.276966,97.344809,94.306563,98.857765,96.977192,96.355032
2635.732646,95.787414,98.0624,95.521596,98.921947,96.490139,98.040556,98.421891,96.280413,97.034478,100.251712,97.286656,98.632946,96.147264,96.04498,97.58161,96.277017,97.42901,12.312801,93.71265,95.27957,97.344119,94.305233,98.853712,96.975858,96.35368
2635.973705,95.788173,98.062976,95.520236,98.92297,96.490702,98.040699,98.423233,96.285689,97.034201,100.252438,97.286744,98.633325,96.146291,96.04606,97.579743,96.279311,97.428748,12.311492,93.710416,95.282238,97.343527,94.304076,98.849688,96.97461,96.352453
2636.214763,95.789245,98.063429,95.518753,98.924111,96.491174,98.040856,98.424306,96.291014,97.03395,100.253144,97.286794,98.633579,96.145466,96.047384,97.577854,96.281786,97.428292,12.310272,93.708312,95.28494,97.343039,94.303105,98.845726,96.973456,96.351357
2636.455822,95.790582,98.063704,95.517137,98.925331,96.491543,98.041013,98.425076,96.296364,97.033699,100.253819,97.286791,98.633698,96.144776,96.048934,97.575943,96.28441,97.427624,12.309165,93.706308,95.287647,97.342662,94.302327,98.841862,96.972401,96.350393
2636.69688,95.792132,98.063747,95.515378,98.92659,96.491802,98.041155,98.425513,96.301723,97.033424,100.254454,97.286726,98.633676,96.1442,96.050686,97.574014,96.287144,97.426729,12.308195,93.704375,95.290328,97.342403,94.301747,98.838126,96.971449,96.34956
2636.937938,95.793838,98.063506,95.513466,98.927848,96.491944,98.041273,98.4256,96.30708,97.033103,100.255043,97.286592,98.633505,96.143712,96.052617,97.572069,96.289952,97.425601,12.307376,93.702481,95.292953,97.34227,94.301367,98.834549,96.970603,96.348853
2637.178997,95.795642,98.062934,95.511389,98.929063,96.491968,98.041358,98.425329,96.31243,97.032713,100.255583,97.286386,98.633184,96.143279,96.054703,97.57011,96.292793,97.424235,12.306722,93.700594,95.295495,97.342271,94.301181,98.831155,96.969863,96.348264
2637.420055,95.797485,98.061989,95.509135,98.930195,96.491875,98.041406,98.424702,96.317773,97.032233,100.256074,97.286108,98.63271,96.142865,96.056917,97.568137,96.295628,97.422632,12.306238,93.698684,95.297923,97.342411,94.301184,98.827966,96.969228,96.34778
2637.661114,95.799309,98.060634,95.506691,98.931203,96.491668,98.041419,98.423731,96.323116,97.031644,100.256516,97.285762,98.632085,96.14243,96.059232,97.56615,96.298416,97.420801,12.305924,93.696721,95.300211,97.342694,94.301363,98.824995,96.968693,96.347387
2637.902172,95.801058,98.058839,95.504044,98.932051,96.491354,98.0414,98.422438,96.328467,97.030929,100.256916,97.285352,98.631311,96.14193,96.061618,97.564147,96.301118,97.418752,12.305772,93.69468,95.302331,97.34312,94.301702,98.822252,96.968252,96.34707
2638.14323,95.80268,98.056584,95.501179,98.932702,96.490941,98.041359,98.420855,96.333839,97.030076,100.25728,97.284886,98.630395,96.141323,96.064046,97.562125,96.303696,97.4165,12.30577,93.692535,95.304261,97.343685,94.302184,98.819738,96.967897,96.346811
2638.384289,95.80414,98.053845,95.498083,98.933119,96.490445,98.041312,98.419014,96.339256,97.029079,100.257618,97.284382,98.629341,96.140564,96.066491,97.56008,96.306119,97.414065,12.305894,93.690269,95.305982,97.3444,94.302788,98.817447,96.967614,96.346595
2638.625347,95.805385,98.050628,95.494747,98.93328,96.489874,98.041274,98.416966,96.34472,97.027927,100.257941,97.28384,98.628159,96.139613,96.068919,97.558008,96.308351,97.411471,12.306129,93.687865,95.307471,97.345238,94.303487,98.81537,96.967394,96.346401
2638.866406,95.806381,98.046939,95.491161,98.933163,96.489241,98.041266,98.41476,96.350242,97.026618,100.258259,97.283271,98.62686,96.138432,96.071302,97.555906,96.310366,97.408746,12.30645,93.685314,95.308708,97.346183,94.304256,98.813491,96.967223,96.346213
2639.107464,95.807104,98.042793,95.48732,98.932749,96.488563,98.041308,98.412448,96.355833,97.025154,100.258586,97.282684,98.625458,96.136989,96.073613,97.55377,96.312138,97.405918,12.30683,93.68261,95.309683,97.347219,94.305067,98.811786,96.967087,96.346017
2639.348522,95.807539,98.038215,95.483222,98.932025,96.487856,98.041424,98.410083,96.3615,97.023541,100.258935,97.282088,98.623967,96.135257,96.075829,97.551595,96.313649,97.403019,12.307243,93.679753,95.310386,97.348328,94.305892,98.810229,96.966969,96.3458
2639.589581,95.80768,98.03324,95.478869,98.930983,96.487136,98.041637,98.407718,96.367244,97.02179,100.259318,97.281494,98.622402,96.133217,96.077931,97.549378,96.314884,97.400085,12.30766,93.676749,95.310814,97.349489,94.306705,98.808787,96.966852,96.345556
2639.830639,95.807532,98.027909,95.47427,98.929624,96.486421,98.041966,98.405402,96.373066,97.019915,100.259748,97.280909,98.620782,96.130856,96.079902,97.547117,96.315836,97.397149,12.308059,93.673608,95.310968,97.35068,94.307477,98.807426,96.966717,96.345281
2640.071698,95.80711,98.022272,95.469436,98.92795,96.485728,98.042431,98.403182,96.378959,97.017936,100.260235,97.280342,98.619125,96.128173,96.081732,97.544812,96.3165,97.394247,12.308417,93.670344,95.310857,97.351882,94.308185,98.80611,96.966546,96.344977
2640.312756,95.806438,98.016386,95.464388,98.925973,96.485072,98.043046,98.401098,96.384913,97.015872,100.260789,97.2798,98.617451,96.125174,96.083414,97.542465,96.316878,97.391416,12.308716,93.666976,95.310492,97.353075,94.308804,98.804802,96.966321,96.344649
2640.553815,95.805547,98.010312,95.459148,98.92371,96.484468,98.04382,98.399186,96.390913,97.013749,100.261418,97.279288,98.61578,96.121875,96.084947,97.540079,96.316977,97.388689,12.308943,93.663526,95.309893,97.35424,94.309315,98.803465,96.966022,96.344311
2640.794873,95.804477,98.004116,95.453747,98.921182,96.483929,98.044758,98.397473,96.39694,97.011592,100.262127,97.278812,98.61413,96.118299,96.086336,97.537659,96.316809,97.386102,12.309088,93.660019,95.309084,97.355362,94.3097,98.802066,96.965631,96.343977
2641.035931,95.803276,97.997864,95.448219,98.918417,96.483468,98.045859,98.39598,96.402972,97.009427,100.262918,97.278376,98.612522,96.11448,96.08759,97.535215,96.316389,97.383686,12.309149,93.65648,95.308093,97.356429,94.309944,98.800572,96.96513,96.34367
2641.27699,95.801993,97.991622,95.442603,98.915447,96.483092,98.047115,98.394722,96.408985,97.007281,100.263794,97.277982,98.610974,96.110457,96.088722,97.532754,96.315737,97.38147,12.309126,93.652936,95.306954,97.357431,94.310036,98.798957,96.964501,96.343415
2641.518048,95.800682,97.985455,95.43694,98.912308,96.482808,98.048514,98.393705,96.414952,97.005179,100.264751,97.277632,98.6095,96.106274,96.08975,97.530287,96.314876,97.37948,12.309023,93.649413,95.305704,97.358363,94.30997,98.797195,96.96373,96.343238
2641.759107,95.799399,97.979426,95.431273,98.90904,96.48262,98.050035,98.39293,96.420848,97.003146,100.265785,97.277325,98.608116,96.101982,96.090695,97.527827,96.313831,97.377739,12.30885,93.645935,95.304383,97.359221,94.30974,98.79527,96.9628,96.343169
2642.000165,95.798197,97.97359,95.425648,98.905684,96.482529,98.051655,98.392393,96.426645,97.001204,100.26689,97.277061,98.606831,96.097633,96.091579,97.525385,96.312627,97.376265,12.308618,93.642526,95.303031,97.360006,94.309346,98.793168,96.9617,96.343239
2642.241223,95.797128,97.967997,95.420108,98.902284,96.482532,98.053345,98.392083,96.432316,96.99937,100.268056,97.276836,98.605653,96.09328,96.092426,97.522971,96.311293,97.375068,12.30834,93.639203,95.301691,97.360721,94.308791,98.790883,96.960419,96.343475
2642.482282,95.79624,97.962689,95.414694,98.898884,96.482624,98.055073,98.391986,96.437839,96.997659,100.269273,97.276644,98.604586,96.088976,96.093259,97.520594,96.309854,97.374158,12.30803,93.635981,95.300401,97.361372,94.30808,98.788411,96.958948,96.343906
2642.72334,95.795572,97.9577,95.409444,98.895527,96.482798,98.056804,98.392084,96.443191,96.996082,100.270527,97.276479,98.603629,96.084768,96.094101,97.518262,96.308337,97.373534,12.307702,93.632872,95.299201,97.361966,94.307222,98.785757,96.957282,96.344553
2642.964399,95.795159,97.953051,95.404391,98.892255,96.483043,98.058502,98.392359,96.448352,96.994644,100.271803,97.27633,98.602778,96.080703,96.094972,97.515979,96.306765,97.373192,12.30737,93.629879,95.298123,97.36251,94.306225,98.782929,96.95542,96.345434
2643.205457,95.795024,97.948758,95.399562,98.889107,96.483348,98.060129,98.392789,96.453307,96.993346,100.273087,97.276187,98.602025,96.076818,96.095888,97.513745,96.30516,97.373121,12.307044,93.627001,95.297197,97.363012,94.305103,98.779939,96.953361,96.346561
2643.446515,95.795184,97.944823,95.394975,98.886116,96.483696,98.061652,98.393351,96.458042,96.992185,100.274361,97.276034,98.601357,96.073144,96.096862,97.511554,96.30354,97.373303,12.306733,93.624232,95.296446,97.363479,94.303869,98.776802,96.95111,96.347937
2643.687574,95.795642,97.941239,95.390644,98.883315,96.484072,98.063035,98.394022,96.462546,96.991153,100.275608,97.275854,98.60076,96.069705,96.0979,97.509397,96.301921,97.373716,12.306444,93.62156,95.295887,97.363917,94.302537,98.773537,96.948674,96.349559
2643.928632,95.796391,97.937992,95.386569,98.880729,96.484459,98.064249,98.394778,96.466814,96.990239,100.27681,97.275631,98.600215,96.066512,96.099005,97.507259,96.300314,97.374332,12.30618,93.618965,95.295529,97.36433,94.301122,98.770163,96.946064,96.351412
2644.169691,95.797416,97.935055,95.382745,98.878375,96.484839,98.065266,98.395598,96.470842,96.989426,100.27795,97.275342,98.599701,96.063568,96.100174,97.505121,96.298727,97.375116,12.305939,93.616424,95.295373,97.36472,94.29964,98.766702,96.943295,96.353477
2644.410749,95.798689,97.9324,95.379157,98.876267,96.485193,98.066062,98.396456,96.474629,96.988698,100.279012,97.274967,98.599196,96.060867,96.101398,97.502958,96.297163,97.376034,12.305718,93.61391,95.295414,97.365085,94.298106,98.763174,96.940382,96.355721
2644.651807,95.800172,97.929987,95.375781,98.874409,96.485502,98.066619,98.397332,96.478176,96.988033,100.279978,97.274482,98.598677,96.058392,96.102662,97.500739,96.295623,97.377044,12.305512,93.611392,95.295637,97.365421,94.296536,98.7596,96.937344,96.358108
2644.892866,95.801823,97.927775,95.372586,98.872801,96.485747,98.066924,98.398201,96.481487,96.987412,100.280833,97.273865,98.59812,96.056117,96.103947,97.498433,96.294104,97.378104,12.305313,93.608835,95.296022,97.365722,94.294944,98.756,96.934202,96.360592
2645.133924,95.803588,97.925719,95.369534,98.871434,96.485913,98.066969,98.399042,96.484569,96.986813,100.281564,97.273093,98.597505,96.054008,96.105229,97.496004,96.2926,97.379172,12.305111,93.606204,95.296542,97.365977,94.293345,98.752392,96.930979,96.363122
2645.374983,95.80541,97.923772,95.366581,98.870293,96.48598,98.066748,98.399833,96.48743,96.986215,100.282157,97.272145,98.596811,96.052025,96.106484,97.493414,96.291105,97.380205,12.304895,93.603462,95.297165,97.366175,94.291752,98.74879,96.927697,96.365642
2645.616041,95.807229,97.921889,95.363679,98.869356,96.485935,98.066263,98.400551,96.490079,96.985599,100.282604,97.271001,98.596018,96.050121,96.107681,97.490627,96.289608,97.38116,12.304656,93.600576,95.297853,97.366302,94.29018,98.745211,96.924379,96.368094
2645.8571,95.808983,97.920025,95.36078,98.868598,96.485762,98.065519,98.401175,96.492527,96.984949,100.282894,97.269645,98.595111,96.048246,96.108792,97.487606,96.288102,97.381998,12.304384,93.597512,95.29857,97.366341,94.288639,98.741664,96.921048,96.370419
2646.098158,95.810609,97.918138,95.357832,98.867987,96.485451,98.064524,98.401684,96.494787,96.98425,100.283022,97.268063,98.594079,96.046351,96.109787,97.48432,96.286576,97.382682,12.304072,93.594241,95.299274,97.366278,94.287143,98.738161,96.917724,96.372558
2646.339216,95.812047,97.916191,95.354787,98.86749,96.484989,98.06329,98.402056,96.496873,96.983492,100.282984,97.266246,98.592912,96.044383,96.110637,97.480739,96.285025,97.38318,12.303714,93.590737,95.299926,97.366095,94.285703,98.734709,96.914428,96.374458
2646.580275,95.813242,97.914149,95.351598,98.867069,96.484369,98.061833,98.402273,96.498799,96.982667,100.282777,97.26419,98.591606,96.042293,96.111318,97.476839,96.283442,97.383464,12.303306,93.58698,95.30049,97.365778,94.28433,98.731313,96.911176,96.376068
2646.821333,95.814144,97.911987,95.348226,98.866686,96.483584,98.060168,98.402317,96.500582,96.981773,100.282403,97.261896,98.590159,96.040036,96.111807,97.472605,96.281824,97.383512,12.302851,93.582955,95.300932,97.365312,94.283035,98.72798,96.907983,96.377344
2647.062392,95.814708,97.909682,95.344634,98.866303,96.482632,98.058314,98.40217,96.502238,96.980811,100.281865,97.259369,98.588574,96.037574,96.112085,97.468026,96.280172,97.383305,12.302349,93.578655,95.301221,97.364685,94.281827,98.72471,96.904861,96.378251
2647.30345,95.814902,97.90722,95.340796,98.865883,96.48151,98.056291,98.40182,96.503785,96.979784,100.281167,97.256619,98.586857,96.034872,96.112139,97.463104,96.27849,97.382834,12.301808,93.574079,95.301336,97.363887,94.280717,98.721508,96.901819,96.378764
2647.544508,95.814699,97.904591,95.336694,98.865392,96.48022,98.05412,98.401255,96.50524,96.978701,100.280317,97.253664,98.585017,96.031906,96.111961,97.457844,96.276786,97.382091,12.301238,93.569231,95.30126,97.362913,94.279712,98.718372,96.898861,96.378866
2647.785567,95.814083,97.901792,95.332319,98.864799,96.478768,98.051821,98.400467,96.506623,96.977573,100.279325,97.250523,98.583065,96.028662,96.11155,97.452263,96.27507,97.381078,12.30065,93.564124,95.300982,97.361758,94.27882,98.715304,96.895992,96.378552
